timestamp,open,high,low,close,volume
1641163080000,1.13727,1.13727,1.13727,1.13727,2.3499999046325684
1641163140000,1.13727,1.13728,1.13727,1.13728,6
1641163200000,1.13729,1.13732,1.13729,1.13732,2.700000047683716
1641163260000,1.13733,1.13735,1.13732,1.13733,4.079999923706055
1641163320000,1.13734,1.13734,1.13733,1.13733,0.550000011920929
1641163440000,1.13733,1.13733,1.13733,1.13733,2.4000000953674316
1641163500000,1.13734,1.13734,1.13733,1.13734,2.25
1641163560000,1.13733,1.13733,1.13733,1.13733,1.5
1641163620000,1.13733,1.13733,1.13733,1.13733,0.75
1641163680000,1.13733,1.13735,1.13733,1.13733,3.5999999046325684
1641163740000,1.13734,1.13735,1.1373,1.1373,13.949999809265137
1641163800000,1.13731,1.13731,1.1373,1.1373,15.520000457763672
1641163860000,1.13731,1.13732,1.1373,1.1373,9.600000381469727
1641163920000,1.13731,1.13732,1.1373,1.1373,12.369999885559082
1641163980000,1.13731,1.13732,1.1373,1.1373,7.579999923706055
1641164040000,1.13729,1.13731,1.13729,1.1373,5.75
1641164100000,1.13732,1.13732,1.13732,1.13732,0.75
1641164220000,1.13732,1.13732,1.13732,1.13732,4.510000228881836
1641164280000,1.1373,1.1373,1.13728,1.13728,2.25
1641164340000,1.13729,1.13729,1.13727,1.13729,4.050000190734863
1641164400000,1.13721,1.13775,1.13721,1.1375,213.85000610351562
1641164460000,1.13759,1.13773,1.13748,1.13766,84.36000061035156
1641164520000,1.13765,1.13777,1.13765,1.13769,60.400001525878906
1641164580000,1.13772,1.13777,1.13763,1.13777,64.98999786376953
1641164640000,1.13777,1.13782,1.13775,1.13781,47.84000015258789
1641164700000,1.13781,1.13781,1.1374,1.13747,85.47000122070312
1641164760000,1.13748,1.13764,1.13747,1.13763,51.630001068115234
1641164820000,1.13764,1.13764,1.13761,1.13764,46.5
1641164880000,1.13764,1.13764,1.13758,1.13763,44.93000030517578
1641164940000,1.13763,1.13765,1.13759,1.1376,16.860000610351562
1641165000000,1.1376,1.1376,1.13727,1.13727,66.41999816894531
1641165060000,1.13728,1.13736,1.13728,1.13734,30.299999237060547
1641165120000,1.13734,1.13737,1.13732,1.13733,77.93000030517578
1641165180000,1.13731,1.13731,1.13726,1.13726,5.699999809265137
1641165240000,1.13729,1.13731,1.13727,1.13727,82.80999755859375
1641165300000,1.13728,1.1376,1.13727,1.13759,116.55000305175781
1641165360000,1.13758,1.13758,1.13733,1.13733,47.25
1641165420000,1.13734,1.13739,1.13734,1.13737,16.110000610351562
1641165480000,1.13738,1.13738,1.13721,1.13721,24.010000228881836
1641165540000,1.13719,1.1372,1.13711,1.13717,47.279998779296875
1641165600000,1.13715,1.13715,1.13711,1.13714,11.25
1641165660000,1.13714,1.13719,1.13712,1.13712,13.510000228881836
1641165720000,1.13712,1.13712,1.13708,1.13709,5.25
1641165780000,1.1371,1.1371,1.13696,1.13701,21
1641165840000,1.13701,1.13704,1.13701,1.13703,10.5
1641165900000,1.13705,1.13715,1.13704,1.13714,11.989999771118164
1641165960000,1.13716,1.13716,1.13712,1.13714,7.5
1641166020000,1.13717,1.13729,1.13717,1.13729,12.199999809265137
1641166080000,1.1373,1.13734,1.1373,1.13733,8.25
1641166140000,1.13734,1.13734,1.13728,1.13733,9.75
1641166200000,1.13733,1.13733,1.13696,1.13697,36.459999084472656
1641166260000,1.137,1.13705,1.13695,1.13698,20.25
1641166320000,1.13701,1.13714,1.13701,1.13713,9.369999885559082
1641166380000,1.13714,1.1372,1.13714,1.1372,6
1641166440000,1.13722,1.13725,1.13722,1.13722,10.119999885559082
1641166500000,1.13723,1.13728,1.13723,1.13724,15
1641166560000,1.13725,1.13726,1.13724,1.13725,5.25
1641166620000,1.13722,1.13724,1.13721,1.13724,5.25
1641166680000,1.13726,1.1373,1.13726,1.1373,7.5
1641166740000,1.13733,1.13742,1.13733,1.13742,9
1641166800000,1.13741,1.13741,1.13728,1.13729,12.9399995803833
1641166860000,1.13728,1.13728,1.13722,1.13726,12.289999961853027
1641166920000,1.13726,1.13728,1.13723,1.13723,17.1200008392334
1641166980000,1.13722,1.13728,1.1372,1.13727,24.59000015258789
1641167040000,1.13728,1.13728,1.13727,1.13727,0.9200000166893005
1641167100000,1.13728,1.13728,1.13716,1.13717,11.859999656677246
1641167160000,1.13718,1.13718,1.13714,1.13716,11.739999771118164
1641167220000,1.13716,1.13716,1.13709,1.13709,14.460000038146973
1641167280000,1.13713,1.13713,1.13709,1.1371,6.070000171661377
1641167340000,1.13712,1.13715,1.13695,1.13695,31.170000076293945
1641167400000,1.13696,1.13702,1.13692,1.13702,15.079999923706055
1641167460000,1.13703,1.13708,1.13703,1.13708,6.75
1641167520000,1.13708,1.13709,1.13706,1.13708,13.869999885559082
1641167580000,1.13708,1.13712,1.13706,1.13709,11.619999885559082
1641167640000,1.13707,1.13709,1.13707,1.13709,5.25
1641167700000,1.13709,1.13711,1.13699,1.13699,17.25
1641167760000,1.13701,1.13726,1.13701,1.13725,22.940000534057617
1641167820000,1.13726,1.13727,1.13726,1.13727,2.319999933242798
1641167880000,1.13727,1.13727,1.13726,1.13727,2.25
1641168000000,1.13726,1.13731,1.13726,1.1373,24.360000610351562
1641168060000,1.13731,1.13733,1.13724,1.13725,15.75
1641168120000,1.13725,1.13729,1.13723,1.13729,8.699999809265137
1641168180000,1.13729,1.13729,1.13725,1.13726,7.199999809265137
1641168240000,1.13725,1.13731,1.13725,1.13727,10.5
1641168300000,1.13725,1.13725,1.13724,1.13725,5.25
1641168360000,1.13725,1.13734,1.13725,1.13734,14.25
1641168420000,1.13736,1.13755,1.13736,1.13749,28.860000610351562
1641168480000,1.13746,1.13749,1.13743,1.13749,10.130000114440918
1641168540000,1.13748,1.1375,1.13747,1.13748,5.619999885559082
1641168600000,1.13747,1.13747,1.13745,1.13745,4.869999885559082
1641168660000,1.13746,1.13751,1.13746,1.13751,4.119999885559082
1641168720000,1.13751,1.13751,1.13719,1.1372,38.08000183105469
1641168780000,1.13719,1.13719,1.13709,1.13711,12.520000457763672
1641168840000,1.1371,1.13711,1.13705,1.13707,6.739999771118164
1641168900000,1.13707,1.13707,1.13705,1.13707,9
1641168960000,1.13709,1.13709,1.13703,1.13704,12.449999809265137
1641169020000,1.13706,1.13708,1.13703,1.13704,23.020000457763672
1641169080000,1.13705,1.13705,1.13689,1.1369,20.389999389648438
1641169140000,1.1369,1.1369,1.13688,1.13689,9.369999885559082
1641169200000,1.13687,1.13687,1.13677,1.13679,11.989999771118164
1641169260000,1.13678,1.13698,1.13678,1.13693,14.609999656677246
1641169320000,1.13694,1.13694,1.13693,1.13693,5.239999771118164
1641169380000,1.13691,1.13691,1.13677,1.13682,17.059999465942383
1641169440000,1.13681,1.13683,1.13674,1.13675,42.90999984741211
1641169500000,1.13676,1.13684,1.13676,1.1368,19.649999618530273
1641169560000,1.13681,1.13681,1.13668,1.13675,32.0099983215332
1641169620000,1.13678,1.13688,1.13678,1.13688,16.549999237060547
1641169680000,1.13687,1.13687,1.13678,1.13679,14.100000381469727
1641169740000,1.13681,1.13683,1.13664,1.13664,36.560001373291016
1641169800000,1.13663,1.13665,1.13653,1.13655,54.470001220703125
1641169860000,1.13655,1.13668,1.13655,1.13668,9.739999771118164
1641169920000,1.13668,1.13668,1.13649,1.1365,16.1299991607666
1641169980000,1.1365,1.1365,1.13637,1.13638,50.849998474121094
1641170040000,1.13636,1.13636,1.13614,1.13618,50.619998931884766
1641170100000,1.13617,1.13619,1.13608,1.1361,41.70000076293945
1641170160000,1.1361,1.13613,1.13608,1.13613,21.399999618530273
1641170220000,1.13614,1.13622,1.13613,1.13622,13.1899995803833
1641170280000,1.13623,1.13629,1.13621,1.13622,21
1641170340000,1.13619,1.13623,1.13617,1.13618,19.1200008392334
1641170400000,1.13616,1.13624,1.13609,1.13624,21
1641170460000,1.13625,1.13625,1.1362,1.1362,6
1641170520000,1.13619,1.13622,1.13619,1.13619,5.670000076293945
1641170580000,1.13619,1.13627,1.13619,1.13627,11.880000114440918
1641170640000,1.13631,1.13631,1.13625,1.13625,13.130000114440918
1641170700000,1.13625,1.13626,1.13615,1.13615,13.869999885559082
1641170760000,1.13616,1.13616,1.13609,1.13616,12.010000228881836
1641170820000,1.13618,1.13626,1.13618,1.1362,18.829999923706055
1641170880000,1.13619,1.1362,1.13609,1.13613,24.3799991607666
1641170940000,1.13614,1.13622,1.13613,1.13617,21.360000610351562
1641171000000,1.13619,1.13621,1.13612,1.13612,16.1200008392334
1641171060000,1.13613,1.13632,1.13611,1.13627,26.899999618530273
1641171120000,1.13626,1.13633,1.13621,1.13622,31.489999771118164
1641171180000,1.13621,1.13621,1.13614,1.13614,6.75
1641171240000,1.13613,1.13631,1.13611,1.13631,31.5
1641171300000,1.13633,1.13633,1.13624,1.13626,23.690000534057617
1641171360000,1.13628,1.13631,1.13625,1.13625,12
1641171420000,1.13626,1.13626,1.13623,1.13626,6.75
1641171480000,1.13625,1.13636,1.13625,1.13627,15.75
1641171540000,1.13627,1.13627,1.13618,1.13618,10.859999656677246
1641171600000,1.13619,1.13619,1.13614,1.13614,9
1641171660000,1.13615,1.13617,1.1361,1.13616,18.450000762939453
1641171720000,1.13616,1.13632,1.13616,1.13631,17.520000457763672
1641171780000,1.13633,1.13635,1.13633,1.13635,3
1641171840000,1.13634,1.13644,1.13634,1.13644,6.75
1641171900000,1.13645,1.13646,1.13634,1.13634,17.260000228881836
1641171960000,1.13634,1.13638,1.13631,1.13632,33.7599983215332
1641172020000,1.13631,1.13635,1.13631,1.13633,16.010000228881836
1641172080000,1.13636,1.13644,1.13636,1.13637,30.829999923706055
1641172140000,1.13639,1.13645,1.13637,1.13638,29.15999984741211
1641172200000,1.13639,1.13639,1.13632,1.13637,31.639999389648438
1641172260000,1.13638,1.13639,1.13638,1.13639,5.320000171661377
1641172320000,1.13639,1.13639,1.13632,1.13634,14.020000457763672
1641172380000,1.13636,1.13638,1.13631,1.13631,22.440000534057617
1641172440000,1.13633,1.13639,1.13628,1.13629,28.260000228881836
1641172500000,1.13629,1.13629,1.136,1.136,40.5
1641172560000,1.13601,1.13608,1.13599,1.13608,14.989999771118164
1641172620000,1.13609,1.1362,1.13608,1.1362,19.510000228881836
1641172680000,1.1362,1.13629,1.1362,1.13629,9.369999885559082
1641172740000,1.13629,1.13644,1.13629,1.13644,20.610000610351562
1641172800000,1.13644,1.13646,1.13636,1.13646,24.790000915527344
1641172860000,1.13646,1.1365,1.13645,1.13647,18.440000534057617
1641172920000,1.13646,1.13651,1.13645,1.13649,18.75
1641172980000,1.13649,1.13649,1.13645,1.13648,14.020000457763672
1641173040000,1.13649,1.13651,1.13646,1.13646,9.140000343322754
1641173100000,1.13648,1.13651,1.13646,1.13646,20.700000762939453
1641173160000,1.13646,1.13646,1.13633,1.13634,20.010000228881836
1641173220000,1.13635,1.1364,1.13635,1.1364,7.5
1641173280000,1.1364,1.1364,1.13631,1.13631,29.989999771118164
1641173340000,1.13632,1.13632,1.13613,1.13613,31.899999618530273
1641173400000,1.13614,1.13616,1.13609,1.13612,17.989999771118164
1641173460000,1.13613,1.13613,1.13601,1.13601,21.760000228881836
1641173520000,1.13601,1.13603,1.13594,1.13596,24.729999542236328
1641173580000,1.13596,1.13608,1.13595,1.13608,16.8700008392334
1641173640000,1.13608,1.1361,1.13602,1.13603,17.6200008392334
1641173700000,1.13603,1.13609,1.13603,1.13606,11.3100004196167
1641173760000,1.13605,1.13605,1.13586,1.13598,50.5099983215332
1641173820000,1.13596,1.13596,1.13578,1.13578,23.15999984741211
1641173880000,1.13578,1.13584,1.13574,1.13584,20.65999984741211
1641173940000,1.13585,1.1359,1.13584,1.13584,21.040000915527344
1641174000000,1.13584,1.1359,1.13501,1.13533,158.60000610351562
1641174060000,1.13534,1.13535,1.13498,1.13502,60.93000030517578
1641174120000,1.13503,1.13542,1.135,1.13538,56.9900016784668
1641174180000,1.13541,1.13563,1.13541,1.13561,31.1200008392334
1641174240000,1.13563,1.13582,1.13563,1.13574,31.110000610351562
1641174300000,1.13571,1.13571,1.13522,1.13524,89.37999725341797
1641174360000,1.13523,1.13523,1.13517,1.13519,27
1641174420000,1.13517,1.13547,1.13517,1.13546,62.22999954223633
1641174480000,1.13547,1.13564,1.13547,1.13562,25.489999771118164
1641174540000,1.13563,1.13565,1.13548,1.13549,41.9900016784668
1641174600000,1.1355,1.13566,1.13547,1.13566,49.13999938964844
1641174660000,1.13565,1.13567,1.1356,1.13566,28.110000610351562
1641174720000,1.13567,1.13577,1.13565,1.13575,21.360000610351562
1641174780000,1.13575,1.13578,1.13575,1.13577,6
1641174840000,1.13577,1.13582,1.13571,1.13582,17.25
1641174900000,1.13583,1.13596,1.13582,1.13595,12.729999542236328
1641174960000,1.13596,1.13597,1.13595,1.13595,6
1641175020000,1.13595,1.13598,1.13589,1.13598,18.700000762939453
1641175080000,1.13599,1.13599,1.13574,1.13574,40.40999984741211
1641175140000,1.13574,1.13584,1.13571,1.13584,35.61000061035156
1641175200000,1.13584,1.13585,1.13568,1.13569,45.31999969482422
1641175260000,1.13569,1.13569,1.1356,1.13562,22.6200008392334
1641175320000,1.13563,1.13565,1.1356,1.13563,14.010000228881836
1641175380000,1.13564,1.13564,1.13552,1.13559,28.110000610351562
1641175440000,1.13557,1.13557,1.13552,1.13554,20.329999923706055
1641175500000,1.13554,1.13554,1.13543,1.13544,25.1299991607666
1641175560000,1.13545,1.13546,1.13521,1.13525,50.779998779296875
1641175620000,1.13526,1.13529,1.13519,1.13519,22.1299991607666
1641175680000,1.1352,1.1352,1.13498,1.135,40.290000915527344
1641175740000,1.13501,1.13505,1.13488,1.13489,42.439998626708984
1641175800000,1.13488,1.13508,1.13487,1.13506,46.470001220703125
1641175860000,1.13505,1.13509,1.13503,1.13507,16.56999969482422
1641175920000,1.13504,1.13504,1.1349,1.13503,28.350000381469727
1641175980000,1.13502,1.13503,1.13493,1.13498,35.25
1641176040000,1.13497,1.13506,1.13495,1.13496,25.139999389648438
1641176100000,1.13491,1.13492,1.13491,1.13492,12.069999694824219
1641176160000,1.13491,1.13502,1.13491,1.13498,34.189998626708984
1641176220000,1.13498,1.13498,1.13497,1.13498,2.619999885559082
1641176280000,1.13498,1.13509,1.13498,1.13509,7.119999885559082
1641176340000,1.13508,1.13508,1.13503,1.13505,37.56999969482422
1641176400000,1.13505,1.13508,1.13496,1.13496,21.06999969482422
1641176460000,1.13495,1.13496,1.13483,1.13496,19.510000228881836
1641176520000,1.13494,1.13497,1.13493,1.13497,14.25
1641176580000,1.135,1.13502,1.13489,1.13498,37.18000030517578
1641176640000,1.13497,1.13497,1.13483,1.13484,46.61000061035156
1641176700000,1.13486,1.13486,1.1348,1.13486,17.889999389648438
1641176760000,1.13484,1.13496,1.13483,1.13495,17.229999542236328
1641176820000,1.13495,1.13495,1.13485,1.13495,19.719999313354492
1641176880000,1.13495,1.13497,1.13493,1.13496,18.06999969482422
1641176940000,1.13495,1.13498,1.13493,1.13494,16.8799991607666
1641177000000,1.13491,1.13496,1.13491,1.13496,3.75
1641177060000,1.13496,1.13496,1.13493,1.13495,6
1641177120000,1.13494,1.13495,1.13494,1.13494,2.240000009536743
1641177180000,1.13493,1.13496,1.13493,1.13493,20.010000228881836
1641177240000,1.13495,1.13495,1.13492,1.13493,7.630000114440918
1641177300000,1.13495,1.13495,1.13492,1.13493,18.34000015258789
1641177360000,1.13492,1.13493,1.13492,1.13493,4.619999885559082
1641177420000,1.13493,1.13493,1.13477,1.13479,20.280000686645508
1641177480000,1.13477,1.13477,1.13467,1.1347,37.95000076293945
1641177540000,1.13468,1.13468,1.13446,1.13449,63.70000076293945
1641177600000,1.13448,1.13455,1.13448,1.13455,6.739999771118164
1641177660000,1.13456,1.1347,1.13456,1.1347,13.869999885559082
1641177720000,1.13473,1.13489,1.13473,1.13489,10.869999885559082
1641177780000,1.13488,1.13488,1.13483,1.13484,13.619999885559082
1641177840000,1.13486,1.13489,1.13486,1.13489,2.609999895095825
1641177900000,1.13486,1.13491,1.1348,1.13486,23.229999542236328
1641177960000,1.13485,1.13487,1.13477,1.13478,18
1641178020000,1.13477,1.13477,1.13459,1.13459,19.5
1641178080000,1.1346,1.13474,1.1346,1.13473,22.489999771118164
1641178140000,1.13472,1.13472,1.13459,1.13459,14.25
1641178200000,1.13456,1.1346,1.13451,1.13458,20.530000686645508
1641178260000,1.13459,1.13459,1.1345,1.13451,27.729999542236328
1641178320000,1.1345,1.13457,1.1345,1.13456,10.489999771118164
1641178380000,1.13455,1.13458,1.13451,1.13451,22.8700008392334
1641178440000,1.13448,1.13448,1.1344,1.1344,9.770000457763672
1641178500000,1.1344,1.13444,1.13438,1.13438,9.819999694824219
1641178560000,1.1344,1.13444,1.13438,1.13439,18.270000457763672
1641178620000,1.13438,1.13438,1.13429,1.1343,19.200000762939453
1641178680000,1.13429,1.13429,1.13423,1.13424,16.8700008392334
1641178740000,1.13423,1.13425,1.13423,1.13425,5.25
1641178800000,1.13428,1.13434,1.13424,1.13424,17.329999923706055
1641178860000,1.13423,1.13426,1.13423,1.13424,13.9399995803833
1641178920000,1.13423,1.1343,1.13423,1.13429,14.319999694824219
1641178980000,1.13431,1.13431,1.13429,1.1343,5.25
1641179040000,1.13431,1.1344,1.13431,1.13439,17.700000762939453
1641179100000,1.13438,1.13442,1.13434,1.13442,26.700000762939453
1641179160000,1.13442,1.13461,1.13442,1.13461,17.25
1641179220000,1.13461,1.13467,1.13459,1.13465,21.829999923706055
1641179280000,1.13463,1.13464,1.13461,1.13462,6.519999980926514
1641179340000,1.13461,1.13461,1.13452,1.13454,17.6299991607666
1641179400000,1.13452,1.13452,1.13441,1.13442,11.260000228881836
1641179460000,1.13442,1.13443,1.13431,1.13432,13.199999809265137
1641179520000,1.1343,1.13438,1.1343,1.13437,12.75
1641179580000,1.13438,1.13439,1.13437,1.13439,5.630000114440918
1641179640000,1.13439,1.1344,1.13438,1.1344,9.829999923706055
1641179700000,1.13439,1.13441,1.13421,1.13421,31.889999389648438
1641179760000,1.13423,1.1343,1.13423,1.1343,8.25
1641179820000,1.13431,1.13432,1.13431,1.13432,6.75
1641179880000,1.13431,1.13431,1.13425,1.13425,12.380000114440918
1641179940000,1.13426,1.13431,1.13426,1.13429,6.75
1641180000000,1.1343,1.1343,1.13425,1.13429,12.75
1641180060000,1.13431,1.13431,1.13426,1.13431,15
1641180120000,1.13427,1.13427,1.13427,1.13427,5.710000038146973
1641180180000,1.13427,1.13429,1.13426,1.13429,7.5
1641180240000,1.13431,1.13434,1.13431,1.13434,3.75
1641180300000,1.13434,1.13438,1.13433,1.13437,14.630000114440918
1641180360000,1.13435,1.13436,1.13435,1.13436,3.75
1641180420000,1.13435,1.13437,1.13435,1.13437,1.5
1641180480000,1.13435,1.13435,1.13435,1.13435,1.5
1641180540000,1.13437,1.1344,1.13436,1.13438,9.75
1641180600000,1.13439,1.1345,1.13436,1.1345,23.25
1641180660000,1.13451,1.13451,1.13446,1.13447,20.690000534057617
1641180720000,1.13447,1.13447,1.13438,1.13439,7.130000114440918
1641180780000,1.13441,1.13441,1.13432,1.13432,17.700000762939453
1641180840000,1.13432,1.13432,1.13432,1.13432,0.75
1641180900000,1.13432,1.13432,1.13412,1.13412,22.959999084472656
1641180960000,1.13416,1.13421,1.13415,1.13419,7.869999885559082
1641181020000,1.13418,1.13422,1.13417,1.13422,9.75
1641181080000,1.13421,1.13427,1.13421,1.13426,6
1641181140000,1.13426,1.13426,1.13425,1.13426,3
1641181200000,1.13427,1.13442,1.13427,1.13441,26.309999465942383
1641181260000,1.13442,1.13451,1.13442,1.1345,17.020000457763672
1641181320000,1.1345,1.13457,1.13447,1.13456,15.829999923706055
1641181380000,1.13455,1.1346,1.13455,1.13455,8.319999694824219
1641181440000,1.13457,1.13464,1.13457,1.13463,11.239999771118164
1641181500000,1.13462,1.13466,1.13456,1.13466,23.479999542236328
1641181560000,1.13466,1.13471,1.13465,1.13467,17.709999084472656
1641181620000,1.13468,1.13481,1.13468,1.13481,22.940000534057617
1641181680000,1.1348,1.13482,1.13478,1.13482,5.25
1641181740000,1.13481,1.13491,1.13481,1.13491,7.880000114440918
1641181800000,1.13491,1.13498,1.13491,1.13497,20.329999923706055
1641181860000,1.13498,1.13498,1.13496,1.13496,5.25
1641181920000,1.13496,1.135,1.13492,1.13496,68.04000091552734
1641181980000,1.13496,1.13498,1.13495,1.13496,9.75
1641182040000,1.13496,1.13496,1.13491,1.13491,15.829999923706055
1641182100000,1.13491,1.13491,1.13478,1.13478,5.769999980926514
1641182160000,1.13476,1.13483,1.13471,1.13483,18.520000457763672
1641182220000,1.13484,1.13492,1.13484,1.13487,15.0600004196167
1641182280000,1.13486,1.1349,1.13486,1.13486,5.320000171661377
1641182340000,1.13485,1.13485,1.1348,1.13481,8.09000015258789
1641182400000,1.13482,1.13482,1.13479,1.1348,19.790000915527344
1641182460000,1.13479,1.1348,1.1343,1.13442,80.77999877929688
1641182520000,1.1344,1.13443,1.13439,1.13443,6.75
1641182580000,1.13441,1.13441,1.1344,1.1344,2.25
1641182640000,1.1344,1.13454,1.1344,1.13454,17.239999771118164
1641182700000,1.13456,1.1346,1.13456,1.1346,5.619999885559082
1641182760000,1.13461,1.13464,1.1346,1.13461,10.869999885559082
1641182820000,1.13463,1.13465,1.1346,1.1346,4.869999885559082
1641182880000,1.13461,1.13465,1.1346,1.13461,8.399999618530273
1641182940000,1.13462,1.13465,1.13462,1.13465,1.5
1641183000000,1.13464,1.13464,1.13459,1.13461,13.720000267028809
1641183120000,1.13464,1.13464,1.1346,1.1346,14.09000015258789
1641183180000,1.13459,1.13465,1.13456,1.13465,24.290000915527344
1641183240000,1.13466,1.13466,1.13464,1.13464,3
1641183300000,1.13462,1.13462,1.13457,1.13461,8.319999694824219
1641183360000,1.13459,1.13459,1.13457,1.13457,10.869999885559082
1641183420000,1.13458,1.13459,1.13458,1.13458,2.25
1641183480000,1.1346,1.13475,1.1346,1.13472,13.869999885559082
1641183540000,1.13472,1.13472,1.13472,1.13472,0.75
1641183600000,1.13472,1.13474,1.13472,1.13473,3
1641183660000,1.13472,1.13472,1.13472,1.13472,1.5
1641183720000,1.13471,1.13471,1.13465,1.13465,16.5
1641183780000,1.13463,1.13463,1.1346,1.1346,3.75
1641183840000,1.1346,1.13461,1.1346,1.13461,3.75
1641183900000,1.1346,1.1347,1.13456,1.1347,8.25
1641183960000,1.1347,1.13485,1.13469,1.13482,24.489999771118164
1641184020000,1.13482,1.13489,1.1348,1.1348,14.989999771118164
1641184080000,1.13483,1.13483,1.13482,1.13482,3
1641184140000,1.13483,1.13484,1.13483,1.13484,2.25
1641184200000,1.13481,1.13481,1.13475,1.13475,18.670000076293945
1641184260000,1.13475,1.13475,1.13474,1.13474,3
1641184320000,1.13475,1.13475,1.13475,1.13475,0.75
1641184380000,1.13475,1.13475,1.13475,1.13475,0.75
1641184440000,1.13474,1.13474,1.13468,1.13469,8.760000228881836
1641184500000,1.1347,1.13472,1.1347,1.13472,3
1641184560000,1.13471,1.13471,1.13469,1.13469,4.119999885559082
1641184620000,1.1347,1.1347,1.13469,1.13469,1.8700000047683716
1641184680000,1.1347,1.1347,1.1347,1.1347,0.75
1641184800000,1.13471,1.13471,1.1347,1.1347,1.5
1641184860000,1.13469,1.13471,1.13469,1.13471,3.369999885559082
1641184920000,1.1347,1.13477,1.1347,1.13476,11.979999542236328
1641184980000,1.13474,1.13474,1.13463,1.13463,16.940000534057617
1641185100000,1.13463,1.13464,1.13463,1.13464,1.8700000047683716
1641185160000,1.13464,1.13464,1.13439,1.13439,34.79999923706055
1641185220000,1.13442,1.13449,1.13438,1.13443,20.56999969482422
1641185280000,1.13444,1.13444,1.13443,1.13443,3.740000009536743
1641185340000,1.13444,1.13444,1.13444,1.13444,1.1200000047683716
1641185400000,1.1344,1.1344,1.13426,1.13427,25.1299991607666
1641185460000,1.13425,1.13431,1.13414,1.13414,67.47000122070312
1641185520000,1.13418,1.13423,1.13413,1.13413,15.829999923706055
1641185580000,1.13412,1.13412,1.13404,1.13404,24.350000381469727
1641185640000,1.13405,1.13408,1.13394,1.13394,29.690000534057617
1641185700000,1.13393,1.13394,1.13389,1.13389,28.459999084472656
1641185760000,1.13387,1.13389,1.13385,1.13389,27.81999969482422
1641185820000,1.1339,1.13405,1.1339,1.13399,23.610000610351562
1641185880000,1.134,1.134,1.13399,1.13399,7.5
1641185940000,1.134,1.13406,1.13399,1.13403,19.489999771118164
1641186000000,1.13404,1.13411,1.13394,1.13404,31.190000534057617
1641186060000,1.13402,1.13403,1.13399,1.13399,7.5
1641186120000,1.134,1.134,1.13395,1.13396,14.619999885559082
1641186180000,1.13397,1.13399,1.13397,1.13399,1.5
1641186240000,1.13401,1.13407,1.134,1.13404,9
1641186300000,1.13403,1.13404,1.13403,1.13404,1.5
1641186360000,1.13403,1.13404,1.13403,1.13403,7.130000114440918
1641186420000,1.13404,1.13411,1.13402,1.13408,11.619999885559082
1641186480000,1.13409,1.1341,1.13408,1.13409,5.619999885559082
1641186540000,1.1341,1.1341,1.13396,1.13396,19.809999465942383
1641186600000,1.13397,1.13398,1.13396,1.13396,6
1641186660000,1.13395,1.13396,1.13395,1.13395,4.5
1641186780000,1.13395,1.13395,1.1339,1.13392,17.329999923706055
1641186840000,1.13393,1.13399,1.13393,1.13398,9
1641186900000,1.13396,1.13396,1.1339,1.1339,10.199999809265137
1641186960000,1.13388,1.1339,1.13388,1.1339,5.619999885559082
